From CSV ,16:01.1,707.2900,0.2200,0.7100,0.5500
From CSV ,16:01.2,706.2500,0.2200,0.7100,0.5500
From CSV ,16:01.4,705.2100,0.2200,0.7100,0.5500
From CSV ,16:01.5,704.1700,0.2200,0.7000,0.5500
From CSV ,16:01.6,703.1300,0.2200,0.7000,0.5500
From CSV ,16:01.7,702.0800,0.2200,0.7000,0.5500
From CSV ,16:01.9,701.0400,0.2200,0.7000,0.5500
From CSV ,06/03/2017 20:16,700.0000,0.2200,0.7000,0.5500
From CSV ,16:02.1,698.9600,0.2200,0.7000,0.5500
From CSV ,16:02.2,697.9200,0.2200,0.7000,0.5500
From CSV ,16:02.4,696.8800,0.2200,0.7000,0.5500
From CSV ,16:02.5,695.8300,0.2200,0.7000,0.5500
From CSV ,16:02.6,694.7900,0.2200,0.6900,0.5500
From CSV ,16:02.7,693.7500,0.2200,0.6900,0.5500
From CSV ,16:02.9,692.7100,0.2200,0.6900,0.5500
From CSV ,06/03/2017 20:16,691.6700,0.2200,0.6900,0.5500
From CSV ,16:03.1,690.6300,0.2200,0.6900,0.5500
From CSV ,16:03.2,689.5800,0.2200,0.6900,0.5500
From CSV ,16:03.4,688.5400,0.2200,0.6900,0.5500
From CSV ,16:03.5,687.5000,0.2200,0.6900,0.5500
From CSV ,16:03.6,686.4600,0.2200,0.6900,0.5500
From CSV ,16:03.7,685.4200,0.2200,0.6900,0.5500
From CSV ,16:03.9,684.3800,0.2200,0.6800,0.5500
From CSV ,06/03/2017 20:16,683.3300,0.2200,0.6800,0.5500
From CSV ,16:04.1,682.2900,0.2200,0.6800,0.5500
From CSV ,16:04.2,681.2500,0.2200,0.6800,0.5500
From CSV ,16:04.4,680.2100,0.2200,0.6800,0.5500
From CSV ,16:04.5,679.1700,0.2200,0.6800,0.5500
From CSV ,16:04.6,678.1300,0.2200,0.6800,0.5500
From CSV ,16:04.7,677.0800,0.2200,0.6800,0.5500
From CSV ,16:04.9,676.0400,0.2200,0.6800,0.5500
From CSV ,06/03/2017 20:16,675.0000,0.2200,0.6800,0.5500
From CSV ,16:05.1,673.9600,0.2200,0.6700,0.5500
From CSV ,16:05.2,672.9200,0.2200,0.6700,0.5500
From CSV ,16:05.4,671.8800,0.2200,0.6700,0.5500
From CSV ,16:05.5,670.8300,0.2200,0.6700,0.5500
From CSV ,16:05.6,669.7900,0.2200,0.6700,0.5500
From CSV ,16:05.7,668.7500,0.2200,0.6700,0.5500
From CSV ,16:05.9,667.7100,0.2200,0.6700,0.5500
From CSV ,06/03/2017 20:16,666.6700,0.2200,0.6700,0.5500
From CSV ,16:06.1,665.6300,0.2200,0.6700,0.5500
From CSV ,16:06.2,664.5800,0.2200,0.6600,0.5500
From CSV ,16:06.4,663.5400,0.2200,0.6600,0.5500
From CSV ,16:06.5,662.5000,0.2200,0.6600,0.5500
From CSV ,16:06.6,661.4600,0.2200,0.6600,0.5500
From CSV ,16:06.7,660.4200,0.2200,0.6600,0.5500
From CSV ,16:06.9,659.3800,0.2200,0.6600,0.5500
From CSV ,06/03/2017 20:16,658.3300,0.2200,0.6600,0.5500
From CSV ,16:07.1,657.2900,0.2200,0.6600,0.5500
From CSV ,16:07.2,656.2500,0.2200,0.6600,0.5500
From CSV ,16:07.4,655.2100,0.2200,0.6600,0.5500
From CSV ,16:07.5,654.1700,0.2200,0.6500,0.5500
From CSV ,16:07.6,653.1300,0.2200,0.6500,0.5500
From CSV ,16:07.8,652.0800,0.2200,0.6500,0.5500
From CSV ,16:07.9,651.0400,0.2200,0.6500,0.5500
From CSV ,06/03/2017 20:16,650.0000,0.2200,0.6500,0.5500
From CSV ,16:08.1,648.9600,0.2100,0.6500,0.5400
From CSV ,16:08.2,647.9200,0.2100,0.6500,0.5400
From CSV ,16:08.4,646.8800,0.2100,0.6500,0.5400
From CSV ,16:08.5,645.8300,0.2100,0.6500,0.5400
From CSV ,16:08.6,644.7900,0.2100,0.6400,0.5400
From CSV ,16:08.7,643.7500,0.2100,0.6400,0.5400
From CSV ,16:08.9,642.7100,0.2100,0.6400,0.5400
From CSV ,06/03/2017 20:16,641.6700,0.2100,0.6400,0.5400
From CSV ,16:09.1,640.6300,0.2100,0.6400,0.5400
From CSV ,16:09.2,639.5800,0.2100,0.6400,0.5400
From CSV ,16:09.4,638.5400,0.2100,0.6400,0.5400
From CSV ,16:09.5,637.5000,0.2100,0.6400,0.5400
From CSV ,16:09.6,636.4600,0.2100,0.6400,0.5400
From CSV ,16:09.7,635.4200,0.2100,0.6400,0.5400
From CSV ,16:09.9,634.3800,0.2100,0.6300,0.5400
From CSV ,06/03/2017 20:16,633.3300,0.2100,0.6300,0.5400
From CSV ,16:10.1,632.2900,0.2100,0.6300,0.5400
From CSV ,16:10.2,631.2500,0.2100,0.6300,0.5400
From CSV ,16:10.4,630.2100,0.2100,0.6300,0.5400
From CSV ,16:10.5,629.1700,0.2100,0.6300,0.5400
From CSV ,16:10.6,628.1300,0.2100,0.6300,0.5400
From CSV ,16:10.7,627.0800,0.2100,0.6300,0.5400
From CSV ,16:10.9,626.0400,0.2100,0.6300,0.5400
From CSV ,06/03/2017 20:16,625.0000,0.2100,0.6300,0.5400
From CSV ,16:11.1,623.9600,0.2100,0.6200,0.5400
From CSV ,16:11.2,622.9200,0.2100,0.6200,0.5400
From CSV ,16:11.4,621.8800,0.2100,0.6200,0.5400
From CSV ,16:11.5,620.8300,0.2100,0.6200,0.5400
From CSV ,16:11.6,619.7900,0.2100,0.6200,0.5400
From CSV ,16:11.7,618.7500,0.2100,0.6200,0.5400
From CSV ,16:11.9,617.7100,0.2100,0.6200,0.5400
From CSV ,06/03/2017 20:16,616.6700,0.2100,0.6200,0.5400
From CSV ,16:12.1,615.6300,0.2100,0.6200,0.5400
From CSV ,16:12.2,614.5800,0.2100,0.6100,0.5400
From CSV ,16:12.4,613.5400,0.2100,0.6100,0.5400
From CSV ,16:12.5,612.5000,0.2100,0.6100,0.5400
From CSV ,16:12.6,611.4600,0.2100,0.6100,0.5400
From CSV ,16:12.7,610.4200,0.2100,0.6100,0.5400
From CSV ,16:12.9,609.3800,0.2100,0.6100,0.5400
From CSV ,06/03/2017 20:16,608.3300,0.2100,0.6100,0.5400
From CSV ,16:13.1,607.2900,0.2100,0.6100,0.5400
From CSV ,16:13.2,606.2500,0.2100,0.6100,0.5400
From CSV ,16:13.4,605.2100,0.2100,0.6100,0.5400
From CSV ,16:13.5,604.1700,0.2100,0.6000,0.5400
From CSV ,16:13.6,603.1300,0.2100,0.6000,0.5400
From CSV ,16:13.7,602.0800,0.2100,0.6000,0.5400
From CSV ,16:13.9,601.0400,0.2100,0.6000,0.5400
From CSV ,06/03/2017 20:16,600.0000,0.2100,0.6000,0.5400
From CSV ,16:14.1,598.9600,0.2100,0.6000,0.5400
From CSV ,16:14.2,597.9200,0.2100,0.6000,0.5400
From CSV ,16:14.4,596.8800,0.2100,0.6000,0.5400
From CSV ,16:14.5,595.8300,0.2100,0.6000,0.5400
From CSV ,16:14.6,594.7900,0.2100,0.5900,0.5400
From CSV ,16:14.7,593.7500,0.2100,0.5900,0.5400
From CSV ,16:14.9,592.7100,0.2100,0.5900,0.5400
From CSV ,06/03/2017 20:16,591.6700,0.2100,0.5900,0.5400
From CSV ,16:15.1,590.6300,0.2100,0.5900,0.5400
From CSV ,16:15.2,589.5800,0.2100,0.5900,0.5400
From CSV ,16:15.4,588.5400,0.2100,0.5900,0.5400
From CSV ,16:15.5,587.5000,0.2100,0.5900,0.5400
From CSV ,16:15.6,586.4600,0.2100,0.5900,0.5400
From CSV ,16:15.7,585.4200,0.2100,0.5900,0.5400
From CSV ,16:15.9,584.3800,0.2100,0.5800,0.5400
From CSV ,06/03/2017 20:16,583.3300,0.2100,0.5800,0.5400
From CSV ,16:16.1,582.2900,0.2100,0.5800,0.5400
From CSV ,16:16.2,581.2500,0.2100,0.5800,0.5400
From CSV ,16:16.4,580.2100,0.2100,0.5800,0.5400
From CSV ,16:16.5,579.1700,0.2100,0.5800,0.5400
From CSV ,16:16.6,578.1300,0.2100,0.5800,0.5400
From CSV ,16:16.7,577.0800,0.2100,0.5800,0.5400
From CSV ,16:16.9,576.0400,0.2100,0.5800,0.5400
From CSV ,06/03/2017 20:16,575.0000,0.2100,0.5800,0.5400
From CSV ,16:17.1,573.9600,0.2100,0.5700,0.5400
From CSV ,16:17.3,572.9200,0.2100,0.5700,0.5400
From CSV ,16:17.4,571.8800,0.2100,0.5700,0.5400
From CSV ,16:17.5,570.8300,0.2100,0.5700,0.5400
From CSV ,16:17.6,569.7900,0.2100,0.5700,0.5400
From CSV ,16:17.7,568.7500,0.2100,0.5700,0.5400
From CSV ,16:17.9,567.7100,0.2100,0.5700,0.5400
From CSV ,06/03/2017 20:16,566.6700,0.2100,0.5700,0.5400
From CSV ,16:18.1,565.6300,0.2100,0.5700,0.5400
From CSV ,16:18.2,564.5800,0.2100,0.5600,0.5400
From CSV ,16:18.4,563.5400,0.2100,0.5600,0.5400
From CSV ,16:18.5,562.5000,0.2100,0.5600,0.5400
From CSV ,16:18.6,561.4600,0.2100,0.5600,0.5400
From CSV ,16:18.7,560.4200,0.2100,0.5600,0.5400
From CSV ,16:18.9,559.3800,0.2100,0.5600,0.5400
From CSV ,06/03/2017 20:16,558.3300,0.2100,0.5600,0.5400
From CSV ,16:19.1,557.2900,0.2100,0.5600,0.5400
From CSV ,16:19.2,556.2500,0.2100,0.5600,0.5400
From CSV ,16:19.4,555.2100,0.2100,0.5600,0.5400
From CSV ,16:19.5,554.1700,0.2100,0.5500,0.5400
From CSV ,16:19.6,553.1300,0.2100,0.5500,0.5400
From CSV ,16:19.7,552.0800,0.2100,0.5500,0.5400
From CSV ,16:19.9,551.0400,0.2100,0.5500,0.5400
From CSV ,06/03/2017 20:16,550.0000,0.2100,0.5500,0.5400
From CSV ,16:20.1,548.9600,0.2000,0.5500,0.5400
From CSV ,16:20.2,547.9200,0.2000,0.5500,0.5400
From CSV ,16:20.4,546.8800,0.2000,0.5500,0.5400
From CSV ,16:20.5,545.8300,0.2000,0.5500,0.5400
From CSV ,16:20.6,544.7900,0.2000,0.5400,0.5400
From CSV ,16:20.7,543.7500,0.2000,0.5400,0.5400
From CSV ,16:20.9,542.7100,0.2000,0.5400,0.5400
From CSV ,06/03/2017 20:16,541.6700,0.2000,0.5400,0.5400
From CSV ,16:21.1,540.6300,0.2000,0.5400,0.5400
From CSV ,16:21.2,539.5800,0.2000,0.5400,0.5400
From CSV ,16:21.4,538.5400,0.2000,0.5400,0.5400
From CSV ,16:21.5,537.5000,0.2000,0.5400,0.5400
From CSV ,16:21.6,536.4600,0.2000,0.5400,0.5400
From CSV ,16:21.7,535.4200,0.2000,0.5400,0.5400
From CSV ,16:21.9,534.3800,0.2000,0.5300,0.5400
From CSV ,06/03/2017 20:16,533.3300,0.2000,0.5300,0.5400
From CSV ,16:22.1,532.2900,0.2000,0.5300,0.5400
From CSV ,16:22.2,531.2500,0.2000,0.5300,0.5400
From CSV ,16:22.4,530.2100,0.2000,0.5300,0.5400
From CSV ,16:22.5,529.1700,0.2000,0.5300,0.5400
From CSV ,16:22.6,528.1300,0.2000,0.5300,0.5400
From CSV ,16:22.7,527.0800,0.2000,0.5300,0.5400
From CSV ,16:22.9,526.0400,0.2000,0.5300,0.5400
From CSV ,06/03/2017 20:16,525.0000,0.2000,0.5300,0.5400
From CSV ,16:23.1,523.9600,0.2000,0.5200,0.5400
From CSV ,16:23.2,522.9200,0.2000,0.5200,0.5400
From CSV ,16:23.4,521.8800,0.2000,0.5200,0.5400
From CSV ,16:23.5,520.8300,0.2000,0.5200,0.5400
From CSV ,16:23.6,519.7900,0.2000,0.5200,0.5400
From CSV ,16:23.7,518.7500,0.2000,0.5200,0.5400
From CSV ,16:23.9,517.7100,0.2000,0.5200,0.5400
From CSV ,06/03/2017 20:16,516.6700,0.2000,0.5200,0.5400
From CSV ,16:24.1,515.6300,0.2000,0.5200,0.5400
From CSV ,16:24.2,514.5800,0.2000,0.5100,0.5400
From CSV ,16:24.4,513.5400,0.2000,0.5100,0.5400
From CSV ,16:24.5,512.5000,0.2000,0.5100,0.5400
From CSV ,16:24.6,511.4600,0.2000,0.5100,0.5400
From CSV ,16:24.7,510.4200,0.2000,0.5100,0.5400
From CSV ,16:24.9,509.3800,0.2000,0.5100,0.5400
From CSV ,06/03/2017 20:16,508.3300,0.2000,0.5100,0.5400
From CSV ,16:25.1,507.2900,0.2000,0.5100,0.5400
From CSV ,16:25.3,506.2500,0.2000,0.5100,0.5400
From CSV ,16:25.4,505.2100,0.2000,0.5100,0.5400
From CSV ,16:25.5,504.1700,0.2000,0.5000,0.5400
From CSV ,16:25.6,503.1300,0.2000,0.5000,0.5400
From CSV ,16:25.7,502.0800,0.2000,0.5000,0.5400
From CSV ,16:25.9,501.0400,0.2000,0.5000,0.5400
From CSV ,06/03/2017 20:16,500.0000,0.2000,0.5000,0.5400
From CSV ,16:26.1,498.9600,0.2000,0.5000,0.5400
From CSV ,16:26.2,497.9200,0.2000,0.5000,0.5400
From CSV ,16:26.4,496.8800,0.2000,0.5000,0.5400
From CSV ,16:26.5,495.8300,0.2000,0.5000,0.5400
From CSV ,16:26.6,494.7900,0.2000,0.4900,0.5400
From CSV ,16:26.7,493.7500,0.2000,0.4900,0.5400
From CSV ,16:26.9,492.7100,0.2000,0.4900,0.5400
From CSV ,06/03/2017 20:16,491.6700,0.2000,0.4900,0.5400
From CSV ,16:27.1,490.6300,0.2000,0.4900,0.5400
From CSV ,16:27.2,489.5800,0.2000,0.4900,0.5400
From CSV ,16:27.4,488.5400,0.2000,0.4900,0.5400
From CSV ,16:27.5,487.5000,0.2000,0.4900,0.5400
From CSV ,16:27.6,486.4600,0.2000,0.4900,0.5400
From CSV ,16:27.7,485.4200,0.2000,0.4900,0.5400
From CSV ,16:27.9,484.3800,0.2000,0.4800,0.5400
From CSV ,06/03/2017 20:16,483.3300,0.2000,0.4800,0.5400
From CSV ,16:28.1,482.2900,0.2000,0.4800,0.5400
From CSV ,16:28.2,481.2500,0.2000,0.4800,0.5400
From CSV ,16:28.4,480.2100,0.2000,0.4800,0.5400
From CSV ,16:28.5,479.1700,0.2000,0.4800,0.5400
From CSV ,16:28.6,478.1300,0.2000,0.4800,0.5400
From CSV ,16:28.7,477.0800,0.2000,0.4800,0.5400
From CSV ,16:28.9,476.0400,0.2000,0.4800,0.5400
From CSV ,06/03/2017 20:16,475.0000,0.2000,0.4800,0.5400
From CSV ,16:29.1,473.9600,0.2000,0.4700,0.5400
From CSV ,16:29.2,472.9200,0.2000,0.4700,0.5400
From CSV ,16:29.4,471.8800,0.2000,0.4700,0.5400
From CSV ,16:29.5,470.8300,0.2000,0.4700,0.5400
From CSV ,16:29.6,469.7900,0.2000,0.4700,0.5400
From CSV ,16:29.7,468.7500,0.2000,0.4700,0.5400
From CSV ,16:29.9,467.7100,0.2000,0.4700,0.5400
From CSV ,06/03/2017 20:16,466.6700,0.2000,0.4700,0.5400
From CSV ,16:30.1,465.6300,0.2000,0.4700,0.5400
From CSV ,16:30.2,464.5800,0.2000,0.4600,0.5400
From CSV ,16:30.4,463.5400,0.2000,0.4600,0.5400
From CSV ,16:30.5,462.5000,0.2000,0.4600,0.5400
From CSV ,16:30.6,461.4600,0.2000,0.4600,0.5400
From CSV ,16:30.7,460.4200,0.2000,0.4600,0.5400
From CSV ,16:30.9,459.3800,0.2000,0.4600,0.5400
From CSV ,06/03/2017 20:16,458.3300,0.2000,0.4600,0.5400
From CSV ,16:31.1,457.2900,0.2000,0.4600,0.5400
From CSV ,16:31.2,456.2500,0.2000,0.4600,0.5400
From CSV ,16:31.4,455.2100,0.2000,0.4600,0.5400
From CSV ,16:31.5,454.1700,0.2000,0.4500,0.5400
From CSV ,16:31.6,453.1300,0.2000,0.4500,0.5400
From CSV ,16:31.7,452.0800,0.2000,0.4500,0.5400
From CSV ,16:31.9,451.0400,0.2000,0.4500,0.5400
From CSV ,06/03/2017 20:16,450.0000,0.2000,0.4500,0.5400
From CSV ,16:32.1,448.9600,0.1900,0.4500,0.5400
From CSV ,16:32.2,447.9200,0.1900,0.4500,0.5400
From CSV ,16:32.4,446.8800,0.1900,0.4500,0.5400
From CSV ,16:32.5,445.8300,0.1900,0.4500,0.5400
From CSV ,16:32.6,444.7900,0.1900,0.4400,0.5400
From CSV ,16:32.7,443.7500,0.1900,0.4400,0.5400
From CSV ,16:32.9,442.7100,0.1900,0.4400,0.5400
From CSV ,06/03/2017 20:16,441.6700,0.1900,0.4400,0.5400
From CSV ,16:33.1,440.6300,0.1900,0.4400,0.5400
From CSV ,16:33.2,439.5800,0.1900,0.4400,0.5400
From CSV ,16:33.4,438.5400,0.1900,0.4400,0.5400
From CSV ,16:33.5,437.5000,0.1900,0.4400,0.5400
From CSV ,16:33.6,436.4600,0.1900,0.4400,0.5400
From CSV ,16:33.7,435.4200,0.1900,0.4400,0.5400
From CSV ,16:33.9,434.3800,0.1900,0.4300,0.5400
From CSV ,06/03/2017 20:16,433.3300,0.1900,0.4300,0.5400
From CSV ,16:34.1,432.2900,0.1900,0.4300,0.5400
From CSV ,16:34.2,431.2500,0.1900,0.4300,0.5400
From CSV ,16:34.4,430.2100,0.1900,0.4300,0.5400
From CSV ,16:34.5,429.1700,0.1900,0.4300,0.5400
From CSV ,16:34.6,428.1300,0.1900,0.4300,0.5400
From CSV ,16:34.8,427.0800,0.1900,0.4300,0.5400
From CSV ,16:34.9,426.0400,0.1900,0.4300,0.5400
From CSV ,06/03/2017 20:16,425.0000,0.1900,0.4300,0.5400
From CSV ,16:35.1,423.9600,0.1900,0.4200,0.5400
